id,node0,x_0,y_0,z_0,node1,x_1,y_1,z_1,bus,tram,track,streetType
66049, 113379, 1367.029, -1143.035, 1.787, 99766, 1334.043, -1119.607, 1.652,false,false,true,,
136878, 95370, 1549.612, -1046.892, 2.267, 158108, 1493.006, -1069.869, 2.030,false,false,true,,
77496, 158108, 1493.006, -1069.869, 2.030, 154382, 1435.646, -1090.908, 1.852,false,false,true,,
76340, 90045, 1394.789, -1137.811, 1.835, 154382, 1435.646, -1090.908, 1.852,false,false,true,,
51224, 157410, 1547.674, -1042.283, 2.267, 147139, 1450.063, -1080.574, 1.896,false,false,true,,
73047, 158648, 1589.075, -1515.218, 5.928, 27431, 1622.973, -1496.993, 8.790,false,false,false,standard/country_large_new.lua,
40699, 38895, 1541.971, -1540.030, 2.483, 158648, 1589.075, -1515.218, 5.928,false,false,false,standard/country_large_new.lua,
109260, 27431, 1622.973, -1496.993, 8.790, 147309, 1664.717, -1474.120, 11.287,false,false,false,standard/country_large_new.lua,
157169, 50721, 1668.346, -1511.537, 2.150, 114832, 1636.953, -1445.914, 1.700,false,false,false,standard/country_medium_one_way_new.lua,
133110, 114832, 1636.953, -1445.914, 1.700, 144052, 1586.985, -1457.688, 1.550,false,false,false,standard/country_medium_one_way_new.lua,
92102, 54466, 1659.107, -1515.364, 2.150, 50721, 1668.346, -1511.537, 2.150,false,false,false,street_station/entrance_old.lua,
68578, 144052, 1586.985, -1457.688, 1.550, 38895, 1541.971, -1540.030, 2.483,false,false,false,standard/country_medium_one_way_new.lua,
154158, 49868, 1791.061, -1435.172, 2.052, 154040, 1791.668, -1365.525, 1.704,false,false,true,,
154110, 141497, 1784.164, -1422.082, 1.966, 141621, 1791.739, -1459.578, 2.193,false,false,true,,
144587, 125220, 1777.787, -1488.662, 2.351, 137754, 1775.027, -1532.434, 2.641,false,false,true,,
133351, 141497, 1784.164, -1422.082, 1.966, 125220, 1777.787, -1488.662, 2.351,false,false,true,,
125147, 125172, 1776.932, -1442.190, 2.078, 125725, 1772.801, -1488.284, 2.351,false,false,true,,
124485, 92472, 1769.696, -1539.166, 2.689, 125725, 1772.801, -1488.284, 2.351,false,false,true,,
22169, 128093, 1786.723, -1364.784, 1.704, 125172, 1776.932, -1442.190, 2.078,false,false,true,,
150141, 147309, 1664.717, -1474.120, 11.287, 155914, 1723.495, -1441.095, 13.488,false,false,false,standard/country_large_new.lua,
20162, 155914, 1723.495, -1441.095, 13.488, 127762, 1806.350, -1392.882, 13.730,false,false,false,standard/country_large_new.lua,
157108, 157773, 1550.363, -1344.442, 5.222, 155514, 1551.689, -1342.945, 5.222,false,false,true,,
156671, 157773, 1550.363, -1344.442, 5.222, 131311, 1549.037, -1345.939, 5.222,false,false,true,,
155929, 97596, 1588.826, -1301.030, 5.222, 99400, 1590.153, -1299.533, 5.222,false,false,true,,
155865, 156647, 1538.426, -1357.914, 5.222, 155404, 1537.100, -1359.411, 5.222,false,false,true,,
154112, 115829, 1602.090, -1286.060, 5.222, 158338, 1591.479, -1298.036, 5.222,false,false,true,,
151988, 98851, 1571.821, -1312.684, 5.222, 154171, 1561.210, -1324.659, 5.222,false,false,true,,
140142, 154171, 1561.210, -1324.659, 5.222, 96590, 1559.884, -1326.156, 5.222,false,false,true,,
140071, 131311, 1549.037, -1345.939, 5.222, 156647, 1538.426, -1357.914, 5.222,false,false,true,,
136939, 132370, 1535.774, -1360.908, 5.222, 155404, 1537.100, -1359.411, 5.222,false,false,true,,
135441, 157820, 1573.147, -1311.187, 5.222, 150201, 1574.474, -1309.690, 5.222,false,false,true,,
132480, 143180, 1547.947, -1339.629, 5.222, 86393, 1558.558, -1327.653, 5.222,false,false,true,,
122783, 158338, 1591.479, -1298.036, 5.222, 99400, 1590.153, -1299.533, 5.222,false,false,true,,
115188, 156008, 1585.084, -1297.714, 5.222, 158721, 1586.410, -1296.217, 5.222,false,false,true,,
112468, 153668, 1603.416, -1284.563, 5.222, 115829, 1602.090, -1286.060, 5.222,false,false,true,,
104057, 86393, 1558.558, -1327.653, 5.222, 96590, 1559.884, -1326.156, 5.222,false,false,true,,
97668, 157709, 1546.621, -1341.126, 5.222, 143180, 1547.947, -1339.629, 5.222,false,false,true,,
95664, 150201, 1574.474, -1309.690, 5.222, 156008, 1585.084, -1297.714, 5.222,false,false,true,,
81754, 157820, 1573.147, -1311.187, 5.222, 98851, 1571.821, -1312.684, 5.222,false,false,true,,
74217, 155052, 1576.890, -1314.503, 5.222, 155941, 1578.216, -1313.006, 5.222,false,false,true,,
73860, 155052, 1576.890, -1314.503, 5.222, 156176, 1575.563, -1316.000, 5.222,false,false,true,,
61344, 155941, 1578.216, -1313.006, 5.222, 97596, 1588.826, -1301.030, 5.222,false,false,true,,
60555, 153668, 1603.416, -1284.563, 5.222, 72676, 1604.742, -1283.066, 5.222,false,false,true,,
59882, 138363, 1562.300, -1330.969, 5.222, 110990, 1563.626, -1329.472, 5.222,false,false,true,,
57390, 157709, 1546.621, -1341.126, 5.222, 147612, 1545.294, -1342.623, 5.222,false,false,true,,
57029, 153873, 1598.347, -1282.745, 5.222, 82865, 1587.737, -1294.720, 5.222,false,false,true,,
55781, 155514, 1551.689, -1342.945, 5.222, 138363, 1562.300, -1330.969, 5.222,false,false,true,,
51493, 147612, 1545.294, -1342.623, 5.222, 80758, 1534.684, -1354.599, 5.222,false,false,true,,
51491, 156176, 1575.563, -1316.000, 5.222, 53754, 1564.953, -1327.975, 5.222,false,false,true,,
51350, 82865, 1587.737, -1294.720, 5.222, 158721, 1586.410, -1296.217, 5.222,false,false,true,,
51305, 156568, 1599.673, -1281.248, 5.222, 153873, 1598.347, -1282.745, 5.222,false,false,true,,
51211, 53754, 1564.953, -1327.975, 5.222, 110990, 1563.626, -1329.472, 5.222,false,false,true,,
42680, 156568, 1599.673, -1281.248, 5.222, 149282, 1601.000, -1279.751, 5.222,false,false,true,,
148165, 108031, 1794.610, -1316.800, 1.540, 128093, 1786.723, -1364.784, 1.704,false,false,true,,
72710, 128093, 1786.723, -1364.784, 1.704, 141497, 1784.164, -1422.082, 1.966,false,false,true,,
50068, 154040, 1791.668, -1365.525, 1.704, 141497, 1784.164, -1422.082, 1.966,false,false,true,,
159213, 141696, 1804.914, -1495.506, 2.435, 122572, 1818.084, -1520.947, 2.629,false,false,true,,
157528, 141621, 1791.739, -1459.578, 2.193, 141696, 1804.914, -1495.506, 2.435,false,false,true,,
153876, 49868, 1791.061, -1435.172, 2.052, 58151, 1822.394, -1518.412, 2.629,false,false,true,,
158792, 156850, 1799.531, -1317.688, 1.540, 154040, 1791.668, -1365.525, 1.704,false,false,true,,
156464, 124177, 1808.755, -1270.085, 1.436, 156850, 1799.531, -1317.688, 1.540,false,false,true,,
75096, 119587, 1803.860, -1269.064, 1.436, 108031, 1794.610, -1316.800, 1.540,false,false,true,,
134269, 127762, 1806.350, -1392.882, 13.730, 145317, 1888.340, -1343.205, 10.326,false,false,false,standard/country_large_new.lua,
120258, 145317, 1888.340, -1343.205, 10.326, 129103, 1922.276, -1322.057, 7.760,false,false,false,standard/country_large_new.lua,
122725, 129103, 1922.276, -1322.057, 7.760, 73712, 1969.446, -1292.076, 2.988,false,false,false,standard/country_large_new.lua,
112090, 73712, 1969.446, -1292.076, 2.988, 24814, 1982.054, -1283.946, 2.000,false,false,false,standard/country_large_new.lua,
157125, 145521, 1629.942, -1254.624, 5.222, 157027, 1628.616, -1256.121, 5.222,false,false,true,,
156933, 73592, 1615.353, -1271.091, 5.222, 132423, 1616.679, -1269.594, 5.222,false,false,true,,
154546, 132497, 1618.005, -1268.097, 5.222, 132423, 1616.679, -1269.594, 5.222,false,false,true,,
153338, 150664, 1643.205, -1239.655, 5.222, 157880, 1651.865, -1229.797, 5.215,false,false,true,,
152800, 145521, 1629.942, -1254.624, 5.222, 147256, 1631.269, -1253.127, 5.222,false,false,true,,
146484, 147256, 1631.269, -1253.127, 5.222, 67030, 1641.879, -1241.152, 5.222,false,false,true,,
141495, 72676, 1604.742, -1283.066, 5.222, 73592, 1615.353, -1271.091, 5.222,false,false,true,,
139996, 157027, 1628.616, -1256.121, 5.222, 132497, 1618.005, -1268.097, 5.222,false,false,true,,
132627, 140761, 1626.200, -1251.308, 5.222, 38944, 1627.526, -1249.812, 5.222,false,false,true,,
132615, 140761, 1626.200, -1251.308, 5.222, 116510, 1624.874, -1252.805, 5.222,false,false,true,,
129391, 117393, 1611.610, -1267.775, 5.222, 96810, 1612.937, -1266.278, 5.222,false,false,true,,
120404, 49514, 1638.137, -1237.836, 5.222, 61102, 1639.463, -1236.339, 5.222,false,false,true,,
105021, 149282, 1601.000, -1279.751, 5.222, 117393, 1611.610, -1267.775, 5.222,false,false,true,,
80281, 61102, 1639.463, -1236.339, 5.222, 103260, 1648.095, -1226.513, 5.215,false,false,true,,
75061, 67030, 1641.879, -1241.152, 5.222, 150664, 1643.205, -1239.655, 5.222,false,false,true,,
73868, 116510, 1624.874, -1252.805, 5.222, 97012, 1614.263, -1264.781, 5.222,false,false,true,,
73863, 97012, 1614.263, -1264.781, 5.222, 96810, 1612.937, -1266.278, 5.222,false,false,true,,
60016, 38944, 1627.526, -1249.812, 5.222, 49514, 1638.137, -1237.836, 5.222,false,false,true,,
158472, 157880, 1651.865, -1229.797, 5.215, 64353, 1692.669, -1180.969, 4.994,false,false,true,,
150027, 92140, 1670.596, -1203.984, 5.141, 154969, 1688.767, -1177.842, 4.994,false,false,true,,
149757, 157880, 1651.865, -1229.797, 5.215, 92140, 1670.596, -1203.984, 5.141,false,false,true,,
147762, 92140, 1670.596, -1203.984, 5.141, 64353, 1692.669, -1180.969, 4.994,false,false,true,,
120011, 103260, 1648.095, -1226.513, 5.215, 92140, 1670.596, -1203.984, 5.141,false,false,true,,
106608, 103260, 1648.095, -1226.513, 5.215, 154969, 1688.767, -1177.842, 4.994,false,false,true,,
159257, 47033, 1638.643, -1008.319, 2.811, 95370, 1549.612, -1046.892, 2.267,false,false,true,,
158894, 138309, 1583.959, -1026.782, 2.460, 157410, 1547.674, -1042.283, 2.267,false,false,true,,
158413, 148849, 1735.438, -1024.706, 3.552, 99692, 1752.582, -1065.576, 3.888,false,false,true,,
156002, 156566, 1733.859, -1118.725, 4.409, 103263, 1731.545, -1027.844, 3.552,false,false,true,,
153366, 157508, 1737.907, -1121.661, 4.409, 110146, 1789.033, -1046.672, 3.373,false,false,true,,
151154, 154969, 1688.767, -1177.842, 4.994, 156566, 1733.859, -1118.725, 4.409,false,false,true,,
150697, 156954, 1750.394, -1095.485, 4.113, 157508, 1737.907, -1121.661, 4.409,false,false,true,,
145226, 156566, 1733.859, -1118.725, 4.409, 156954, 1750.394, -1095.485, 4.113,false,false,true,,
137610, 64353, 1692.669, -1180.969, 4.994, 157508, 1737.907, -1121.661, 4.409,false,false,true,,
131744, 156954, 1750.394, -1095.485, 4.113, 158275, 1784.821, -1043.977, 3.373,false,false,true,,
113543, 99692, 1752.582, -1065.576, 3.888, 156954, 1750.394, -1095.485, 4.113,false,false,true,,
128665, 51540, 1824.642, -1181.146, 1.429, 119587, 1803.860, -1269.064, 1.436,false,false,true,,
86863, 124558, 1829.476, -1182.424, 1.429, 124177, 1808.755, -1270.085, 1.436,false,false,true,,
119551, 58025, 2006.283, -1132.367, 1.719, 60238, 2054.301, -1203.403, 1.751,false,false,false,standard/country_large_new.lua,
112641, 60238, 2054.301, -1203.403, 1.751, 24814, 1982.054, -1283.946, 2.000,false,false,false,standard/country_large_new.lua,
141678, 121849, 1850.411, -1089.056, 1.559, 124558, 1829.476, -1182.424, 1.429,false,false,true,,
128661, 125409, 1845.494, -1088.148, 1.559, 51540, 1824.642, -1181.146, 1.429,false,false,true,,
125979, 94180, 1859.185, -994.175, 1.671, 125409, 1845.494, -1088.148, 1.559,false,false,true,,
98179, 100811, 1864.157, -994.708, 1.671, 121849, 1850.411, -1089.056, 1.559,false,false,true,,
94271, 60072, 1939.657, -993.065, -2.483, 99678, 1968.905, -1064.581, 1.650,false,false,false,standard/country_large_new.lua,
49718, 99678, 1968.905, -1064.581, 1.650, 58025, 2006.283, -1132.367, 1.719,false,false,false,standard/country_large_new.lua,
140833, 76706, 48.855, -757.616, 0.719, 67807, -16.052, -805.161, 0.400,false,false,true,,
101019, 17915, 45.934, -753.557, 0.719, 24440, -19.041, -801.152, 0.400,false,false,true,,
138576, 56719, 59.626, -820.388, 2.304, 56883, -15.176, -851.913, 1.049,false,false,false,standard/country_large_new.lua,
64775, 55748, 137.988, -800.028, 3.551, 56719, 59.626, -820.388, 2.304,false,false,false,standard/country_large_new.lua,
150865, 53235, 261.822, -785.243, 3.524, 48313, 218.675, -791.152, 3.841,false,false,false,standard/country_large_new.lua,
83960, 48313, 218.675, -791.152, 3.841, 55748, 137.988, -800.028, 3.551,false,false,false,standard/country_large_new.lua,
63647, 55404, 302.970, -770.959, 3.178, 53235, 261.822, -785.243, 3.524,false,false,false,standard/country_large_new.lua,
41787, 50022, 311.783, -790.020, 3.178, 55404, 302.970, -770.959, 3.178,false,false,false,street_station/entrance_old.lua,
99535, 27819, 111.703, -707.075, 0.969, 17915, 45.934, -753.557, 0.719,false,false,true,,
77201, 65227, 114.554, -711.182, 0.969, 76706, 48.855, -757.616, 0.719,false,false,true,,
98926, 51172, 211.812, -639.457, 1.063, 14956, 178.250, -661.714, 1.080,false,false,true,,
60951, 71269, 248.272, -621.687, 0.984, 67633, 181.031, -665.869, 1.080,false,false,true,,
149690, 14956, 178.250, -661.714, 1.080, 27819, 111.703, -707.075, 0.969,false,false,true,,
143515, 67633, 181.031, -665.869, 1.080, 65227, 114.554, -711.182, 0.969,false,false,true,,
150985, 74842, 245.561, -617.485, 0.984, 51172, 211.812, -639.457, 1.063,false,false,true,,
63048, 66755, 374.238, -708.291, 3.592, 55404, 302.970, -770.959, 3.178,false,false,false,standard/country_large_new.lua,
144989, 61471, 438.683, -639.172, 2.225, 66755, 374.238, -708.291, 3.592,false,false,false,standard/country_large_new.lua,
140737, 77092, 429.040, -549.586, 0.715, 77083, 333.850, -573.377, 0.746,false,false,true,,
136485, 77188, 429.718, -554.540, 0.715, 73443, 335.582, -578.067, 0.746,false,false,true,,
101895, 77083, 333.850, -573.377, 0.746, 74842, 245.561, -617.485, 0.984,false,false,true,,
67031, 73443, 335.582, -578.067, 0.746, 71269, 248.272, -621.687, 0.984,false,false,true,,
151009, 77191, 527.285, -551.955, 1.098, 77188, 429.718, -554.540, 0.715,false,false,true,,
118967, 69183, 527.699, -546.972, 1.098, 77092, 429.040, -549.586, 0.715,false,false,true,,
51416, 61471, 438.683, -639.172, 2.225, 121045, 482.574, -592.471, 1.368,false,false,false,standard/country_large_new.lua,
38612, 121045, 482.574, -592.471, 1.368, 107539, 536.243, -571.875, 1.172,false,false,false,standard/country_large_new.lua,
79644, 54934, 786.507, -960.450, 3.412, 66284, 746.029, -878.166, 3.550,false,false,false,standard/country_large_new.lua,
145828, 66284, 746.029, -878.166, 3.550, 117727, 713.617, -778.683, 3.379,false,false,false,standard/country_large_new.lua,
141421, 51672, 845.712, -1029.555, 3.277, 54934, 786.507, -960.450, 3.412,false,false,false,standard/country_large_new.lua,
133090, 77200, 1028.527, -970.444, 1.422, 77100, 994.373, -903.669, 1.751,false,false,true,,
128267, 73630, 1024.075, -972.721, 1.422, 74841, 989.922, -905.946, 1.751,false,false,true,,
150853, 73317, 960.219, -836.894, 2.250, 77185, 911.712, -759.222, 2.698,false,false,true,,
130136, 74385, 955.768, -839.171, 2.250, 72632, 907.713, -762.224, 2.698,false,false,true,,
151932, 74841, 989.922, -905.946, 1.751, 74385, 955.768, -839.171, 2.250,false,false,true,,
87358, 77100, 994.373, -903.669, 1.751, 73317, 960.219, -836.894, 2.250,false,false,true,,
146791, 117727, 713.617, -778.683, 3.379, 96654, 674.856, -682.605, 2.765,false,false,false,standard/country_large_new.lua,
102115, 96654, 674.856, -682.605, 2.765, 100890, 619.234, -607.735, 1.949,false,false,false,standard/country_large_new.lua,
117707, 100890, 619.234, -607.735, 1.949, 107539, 536.243, -571.875, 1.172,false,false,false,standard/country_large_new.lua,
146730, 77186, 617.978, -562.329, 1.701, 69183, 527.699, -546.972, 1.098,false,false,true,,
137730, 74726, 616.721, -567.169, 1.701, 77191, 527.285, -551.955, 1.098,false,false,true,,
140010, 46110, 778.769, -640.003, 2.619, 74040, 701.083, -596.876, 2.231,false,false,true,,
129522, 77099, 781.553, -635.849, 2.619, 70829, 703.135, -592.316, 2.231,false,false,true,,
108355, 70829, 703.135, -592.316, 2.231, 77186, 617.978, -562.329, 1.701,false,false,true,,
99414, 74040, 701.083, -596.876, 2.231, 74726, 616.721, -567.169, 1.701,false,false,true,,
143366, 77215, 848.179, -695.476, 2.798, 46110, 778.769, -640.003, 2.619,false,false,true,,
118901, 77102, 851.617, -691.845, 2.798, 77099, 781.553, -635.849, 2.619,false,false,true,,
118350, 77185, 911.712, -759.222, 2.698, 77102, 851.617, -691.845, 2.798,false,false,true,,
101234, 72632, 907.713, -762.224, 2.698, 77215, 848.179, -695.476, 2.798,false,false,true,,
134113, 155428, 1048.666, -1020.799, 1.385, 73630, 1024.075, -972.721, 1.422,false,false,true,,
112394, 65921, 1053.118, -1018.522, 1.385, 77200, 1028.527, -970.444, 1.422,false,false,true,,
118678, 20633, 1364.217, -523.668, 2.800, 23364, 1352.724, -561.981, 1.250,false,false,false,standard/country_large_new.lua,
158893, 153058, 1620.128, -1010.992, 2.691, 138309, 1583.959, -1026.782, 2.460,false,false,true,,
158892, 157921, 1656.828, -996.704, 2.959, 153058, 1620.128, -1010.992, 2.691,false,false,true,,
155289, 47033, 1638.643, -1008.319, 2.811, 157320, 1684.622, -995.796, 3.146,false,false,true,,
155164, 58224, 1688.588, -1001.567, 3.178, 47033, 1638.643, -1008.319, 2.811,false,false,true,,
155093, 103263, 1731.545, -1027.844, 3.552, 58224, 1688.588, -1001.567, 3.178,false,false,true,,
142782, 157921, 1656.828, -996.704, 2.959, 157320, 1684.622, -995.796, 3.146,false,false,true,,
131482, 157320, 1684.622, -995.796, 3.146, 148849, 1735.438, -1024.706, 3.552,false,false,true,,
125991, 156865, 1718.865, -991.665, 2.901, 157150, 1798.869, -979.737, 2.422,false,false,true,,
125757, 157320, 1684.622, -995.796, 3.146, 156865, 1718.865, -991.665, 2.901,false,false,true,,
125447, 141285, 1784.919, -980.559, 2.404, 46918, 1702.154, -988.382, 3.026,false,false,true,,
102297, 46918, 1702.154, -988.382, 3.026, 157921, 1656.828, -996.704, 2.959,false,false,true,,
158875, 144570, 1866.076, -885.739, 1.753, 158501, 1850.963, -935.857, 1.876,false,false,true,,
158871, 139000, 1843.632, -940.493, 1.917, 145887, 1860.750, -886.808, 1.754,false,false,true,,
158870, 156448, 1834.244, -960.557, 2.103, 139000, 1843.632, -940.493, 1.917,false,false,true,,
158799, 103149, 1810.312, -1002.728, 2.734, 156448, 1834.244, -960.557, 2.103,false,false,true,,
158510, 158501, 1850.963, -935.857, 1.876, 82087, 1830.764, -977.556, 2.300,false,false,true,,
158403, 158275, 1784.821, -1043.977, 3.373, 103149, 1810.312, -1002.728, 2.734,false,false,true,,
156021, 157150, 1798.869, -979.737, 2.422, 156448, 1834.244, -960.557, 2.103,false,false,true,,
155003, 156448, 1834.244, -960.557, 2.103, 158501, 1850.963, -935.857, 1.876,false,false,true,,
138398, 121142, 1870.717, -899.792, 1.746, 100811, 1864.157, -994.708, 1.671,false,false,true,,
103955, 110146, 1789.033, -1046.672, 3.373, 82087, 1830.764, -977.556, 2.300,false,false,true,,
56402, 139000, 1843.632, -940.493, 1.917, 141285, 1784.919, -980.559, 2.404,false,false,true,,
28848, 131147, 1863.806, -940.030, 1.720, 144570, 1866.076, -885.739, 1.753,false,false,true,,
27598, 94180, 1859.185, -994.175, 1.671, 131147, 1863.806, -940.030, 1.720,false,false,true,,
156371, 137400, 1871.001, -831.731, 1.767, 121142, 1870.717, -899.792, 1.746,false,false,true,,
156356, 157678, 1865.880, -826.939, 1.767, 146071, 1862.958, -768.612, 1.754,false,false,true,,
154143, 144570, 1866.076, -885.739, 1.753, 157678, 1865.880, -826.939, 1.767,false,false,true,,
111347, 137400, 1871.001, -831.731, 1.767, 144570, 1866.076, -885.739, 1.753,false,false,true,,
84352, 145887, 1860.750, -886.808, 1.754, 157678, 1865.880, -826.939, 1.767,false,false,true,,
