x,y,z
-3748,-5848,-42.5
-3718,-5848,-43.05
-3688,-5848,-41.2
-3658,-5848,-43.75
-3628,-5848,-41.15
-3598,-5848,-42.8
-3568,-5848,-41.8
-3538,-5848,-41.25
-3508,-5848,-44.1
-3478,-5848,-44.95
-3448,-5848,-43.15
-3418,-5848,-43.15
-3388,-5848,-43.6
-3358,-5848,-42.6
-3328,-5848,-46.2
-3298,-5848,-45.95
-3268,-5848,-42.9
-3238,-5848,-41.65
-3208,-5848,-37.6
-3178,-5848,-33.1
-3148,-5848,-32.85
-3118,-5848,-21.75
-3088,-5848,-13.8
-3058,-5848,-7.65
-3028,-5848,-3.45
-2998,-5848,-1.6
-2968,-5848,-0.6
-2938,-5848,-0.15
-2908,-5848,-2.1
-2878,-5848,-4.55
-2848,-5848,-3.3
-2818,-5848,-0.8
-2788,-5848,-0.15
-2758,-5848,-0.2
-2728,-5848,-0.5
-2698,-5848,-0.15
-2668,-5848,-0.2
-2638,-5848,-1.95
-2608,-5848,-3.35
-2578,-5848,-0.45
-2548,-5848,0
-2518,-5848,0.05
-2488,-5848,0.05
-2458,-5848,-1.15
-2428,-5848,0.1
-2398,-5848,0.15
-2368,-5848,0.15
-2338,-5848,0.2
-2308,-5848,0.3
-2278,-5848,0.5
-2248,-5848,0.9
-2218,-5848,1.6
-2188,-5848,4.35
-2158,-5848,4.35
-2128,-5848,4.35
-2098,-5848,4.05
-2068,-5848,4.25
-2038,-5848,3.4
-2008,-5848,1.8
-1978,-5848,1.25
-1948,-5848,0.65
-1918,-5848,0.1
-1888,-5848,-0.25
-1858,-5848,-2.8
-1828,-5848,-9.15
-1798,-5848,-24.55
-1768,-5848,-32.4
-1738,-5848,-36.15
-1708,-5848,-38.55
-1678,-5848,-40.35
-1648,-5848,-40.6
-1618,-5848,-39.95
-1588,-5848,-41.45
-1558,-5848,-43.5
-1528,-5848,-41.95
-1498,-5848,-42.45
-1468,-5848,-42.1
-1438,-5848,-39.95
-1408,-5848,-40.05
-1378,-5848,-41.3
-1348,-5848,-44.35
-1318,-5848,-41.45
-1288,-5848,-39.6
-1258,-5848,-39.4
-1228,-5848,-39.35
-1198,-5848,-41.3
-1168,-5848,-40.05
-1138,-5848,-40.75
-1108,-5848,-43.15
-1078,-5848,-42.8
-1048,-5848,-40.7
-1018,-5848,-37.15
-988,-5848,-35.8
-958,-5848,-31.95
-928,-5848,-29.35
-898,-5848,-25.85
-868,-5848,-17.2
-838,-5848,-14.55
-808,-5848,-13.9
-778,-5848,-15.95
-748,-5848,-19.15
-718,-5848,-23.55
-688,-5848,-30.8
-658,-5848,-31.65
-628,-5848,-33.7
-598,-5848,-36.55
-568,-5848,-36.2
-538,-5848,-34.5
-508,-5848,-34.1
-478,-5848,-33.25
-448,-5848,-31.1
-418,-5848,-30.55
-388,-5848,-30.25
-358,-5848,-29.65
-328,-5848,-30.8
-298,-5848,-28.55
-268,-5848,-27.85
-238,-5848,-28
-208,-5848,-27.75
-178,-5848,-25.9
-148,-5848,-16.8
-118,-5848,-11.85
-88,-5848,-12
-58,-5848,-11.7
-28,-5848,-20.45
2,-5848,-29.1
32,-5848,-21.2
62,-5848,-11.65
92,-5848,-10.5
122,-5848,-18.25
152,-5848,-28.65
182,-5848,-32.75
212,-5848,-32.75
242,-5848,-34.2
272,-5848,-35.9
302,-5848,-32.05
332,-5848,-28.8
362,-5848,-21.4
392,-5848,-11.05
422,-5848,-4.35
452,-5848,-0.8
482,-5848,0.05
512,-5848,0.2
542,-5848,0.2
572,-5848,0.05
602,-5848,-0.85
632,-5848,-2.6
662,-5848,-3.7
692,-5848,-7.15
722,-5848,-12.35
752,-5848,-17.2
782,-5848,-16.95
812,-5848,-13.65
842,-5848,-12.2
872,-5848,-12.7
902,-5848,-14.95
932,-5848,-19
962,-5848,-22.65
992,-5848,-28.4
1022,-5848,-30.15
1052,-5848,-32.35
1082,-5848,-34.4
1112,-5848,-37.25
1142,-5848,-36.7
1172,-5848,-36.05
1202,-5848,-34.5
1232,-5848,-33.75
1262,-5848,-33.2
1292,-5848,-32.05
1322,-5848,-28.3
1352,-5848,-24.25
1382,-5848,-22.3
1412,-5848,-18.7
1442,-5848,-18.7
1472,-5848,-4.7
1502,-5848,10.5
1532,-5848,14.5
1562,-5848,10.95
1592,-5848,8.95
1622,-5848,6.95
1652,-5848,5.85
1682,-5848,5.2
1712,-5848,5.3
1742,-5848,5.4
1772,-5848,4.25
1802,-5848,4.1
1832,-5848,3.9
1862,-5848,3.55
1892,-5848,3.15
1922,-5848,2.7
1952,-5848,2.8
1982,-5848,3.15
2012,-5848,3.8
2042,-5848,2.9
2072,-5848,2.45
2102,-5848,1.5
2132,-5848,0.9
2162,-5848,0.45
2192,-5848,0.15
2222,-5848,-0.05
2252,-5848,-5.05
2282,-5848,-2.35
2312,-5848,-7
2342,-5848,-12.6
2372,-5848,-25.75
2402,-5848,-32.15
2432,-5848,-35.9
2462,-5848,-41.1
2492,-5848,-43.05
2522,-5848,-42.35
2552,-5848,-40.45
2582,-5848,-41.15
2612,-5848,-43.25
2642,-5848,-41.6
2672,-5848,-43.05
2702,-5848,-43.65
2732,-5848,-44.65
2762,-5848,-43.75
2792,-5848,-43.5
2822,-5848,-45.6
2852,-5848,-48.55
2882,-5848,-51.4
2912,-5848,-37.3
2942,-5848,-16.55
2972,-5848,4.6
3002,-5848,14.3
3032,-5848,18.25
3062,-5848,20.25
3092,-5848,19.6
3122,-5848,21.45
3152,-5848,26.25
3182,-5848,36.95
3212,-5848,49.1
3242,-5848,63.35
3272,-5848,76.65
3302,-5848,69.95
3332,-5848,54.85
3362,-5848,44.3
3392,-5848,34.05
3422,-5848,22.1
3452,-5848,12.4
3482,-5848,5.45
3512,-5848,1.95
3542,-5848,0.95
3572,-5848,0.85
3602,-5848,0.3
3632,-5848,-1.2
3662,-5848,-10.6
3692,-5848,-24.7
3722,-5848,-32.55
3752,-5848,-34.95
3782,-5848,-36.8
3812,-5848,-40
3842,-5848,-45.45
3872,-5848,-47.2
3902,-5848,-44.9
3932,-5848,-43.5
3962,-5848,-41.65
3992,-5848,-42.8
4022,-5848,-40
4052,-5848,-40.7
4082,-5848,-40
4112,-5848,-41.8
4142,-5848,-42.15
4172,-5848,-43.3
4202,-5848,-45.85
4232,-5848,-44
4262,-5848,-43.25
4292,-5848,-39.9
4322,-5848,-39.6
4352,-5848,-42.55
4382,-5848,-42.4
4412,-5848,-41.4
4442,-5848,-41.45
4472,-5848,-41.35
4502,-5848,-40.35
4532,-5848,-43.9
4562,-5848,-45.45
4592,-5848,-43.1
4622,-5848,-44.7
4652,-5848,-41.1
4682,-5848,-40.9
4712,-5848,-41.6
4742,-5848,-42.95
4772,-5848,-42.45
4802,-5848,-44.9
4832,-5848,-45.15
4862,-5848,-43.6
4892,-5848,-44.5
4922,-5848,-42.7
4952,-5848,-45.75
4982,-5848,-45.75
5012,-5848,-41.35
5042,-5848,-42.4
5072,-5848,-42.9
5102,-5848,-42.6
5132,-5848,-45.05
5162,-5848,-42.35
5192,-5848,-42.8
5222,-5848,-42.6
5252,-5848,-44.95
5282,-5848,-42.15
5312,-5848,-41.9
5342,-5848,-39.35
5372,-5848,-41.75
5402,-5848,-45.2
5432,-5848,-43.95
5462,-5848,-45.2
5492,-5848,-45
5522,-5848,-43.75
5552,-5848,-41.35
5582,-5848,-46.25
5612,-5848,-46.45
5642,-5848,-44.35
5672,-5848,-43.65
5702,-5848,-43.9
5732,-5848,-42.7
5762,-5848,-43
5792,-5848,-43.3
5822,-5848,-42.5
5852,-5848,-40.4
5882,-5848,-37
5912,-5848,-33.35
5942,-5848,-32.15
5972,-5848,-31.25
6002,-5848,-29.75
6032,-5848,-30.35
6062,-5848,-33.85
6092,-5848,-32.9
6122,-5848,-34
6152,-5848,-36.05
6182,-5848,-39.65
6212,-5848,-43.35
6242,-5848,-39.95
6272,-5848,-40.55
6302,-5848,-41.3
6332,-5848,-39.2
6362,-5848,-40.25
6392,-5848,-37.7
6422,-5848,-41.3
6452,-5848,-41.3
6482,-5848,-42.85
6512,-5848,-43
6542,-5848,-40.55
6572,-5848,-41.7
6602,-5848,-40.8
6632,-5848,-41.9
6662,-5848,-43.85
6692,-5848,-42.6
6722,-5848,-40.55
6752,-5848,-39.5
6782,-5848,-42.8
6812,-5848,-46.35
6842,-5848,-44.1
6872,-5848,-42.65
6902,-5848,-43.55
6932,-5848,-41.8
6962,-5848,-42.6
6992,-5848,-40.75
7022,-5848,-41.85
7052,-5848,-42
7082,-5848,-42.25
7112,-5848,-46.35
7142,-5848,-46.25
-7168,-5818,-40.05
-7138,-5818,-42.3
-7108,-5818,-43.55
-7078,-5818,-42.9
-7048,-5818,-40.65
-7018,-5818,-42
-6988,-5818,-41.2
-6958,-5818,-43.6
-6928,-5818,-43.5
-6898,-5818,-41.8
-6868,-5818,-39.45
-6838,-5818,-41.3
-6808,-5818,-40.5
-6778,-5818,-43.3
-6748,-5818,-42.6
-6718,-5818,-41.3
-6688,-5818,-41.95
-6658,-5818,-44.65
-6628,-5818,-42.3
-6598,-5818,-39.8
-6568,-5818,-39.6
-6538,-5818,-38.9
-6508,-5818,-40.45
-6478,-5818,-39.4
-6448,-5818,-40.4
-6418,-5818,-41.35
-6388,-5818,-40.55
-6358,-5818,-40.25
-6328,-5818,-42
-6298,-5818,-44.05
-6268,-5818,-41.8
-6238,-5818,-43.25
-6208,-5818,-41.05
-6178,-5818,-40.15
-6148,-5818,-43.35
-6118,-5818,-42.7
-6088,-5818,-46.5
-6058,-5818,-44
-6028,-5818,-43
-5998,-5818,-47.1
-5968,-5818,-45.05
-5938,-5818,-44.85
-5908,-5818,-42.3
-5878,-5818,-42.2
-5848,-5818,-39.25
-5818,-5818,-39.3
-5788,-5818,-41.4
-5758,-5818,-40.15
-5728,-5818,-42.75
-5698,-5818,-42.6
-5668,-5818,-43.35
-5638,-5818,-42
-5608,-5818,-40.65
-5578,-5818,-41.25
-5548,-5818,-45.05
-5518,-5818,-45.75
-5488,-5818,-42.45
-5458,-5818,-42.75
-5428,-5818,-41.75
-5398,-5818,-41.75
-5368,-5818,-41.65
-5338,-5818,-40.4
-5308,-5818,-40.1
-5278,-5818,-42.9
-5248,-5818,-44.75
-5218,-5818,-42
-5188,-5818,-44.6
-5158,-5818,-42.15
-5128,-5818,-42.15
-5098,-5818,-41.55
-5068,-5818,-39.85
-5038,-5818,-41.35
-5008,-5818,-41.8
-4978,-5818,-43.15
-4948,-5818,-44.05
-4918,-5818,-45.6
-4888,-5818,-42.1
-4858,-5818,-39.15
-4828,-5818,-38.95
-4798,-5818,-38.1
-4768,-5818,-39.8
-4738,-5818,-38.6
-4708,-5818,-40.15
-4678,-5818,-43.25
-4648,-5818,-39.6
-4618,-5818,-40.55
-4588,-5818,-38.95
-4558,-5818,-40.95
-4528,-5818,-41.1
-4498,-5818,-40.5
-4468,-5818,-41.5
-4438,-5818,-40.35
-4408,-5818,-41.2
-4378,-5818,-45.5
-4348,-5818,-44.2
-4318,-5818,-43.35
-4288,-5818,-41.3
-4258,-5818,-41.45
-4228,-5818,-43.5
-4198,-5818,-43.85
-4168,-5818,-44.4
-4138,-5818,-43.85
-4108,-5818,-44.9
-4078,-5818,-44.3
-4048,-5818,-43.9
-4018,-5818,-42.1
-3988,-5818,-43.9
-3958,-5818,-45.5
-3928,-5818,-43.3
-3898,-5818,-41.6
-3868,-5818,-41.95
-3838,-5818,-43.9
-3808,-5818,-44.25
-3778,-5818,-43.05
-3748,-5818,-43.1
-3718,-5818,-43.1
-3688,-5818,-44.15
-3658,-5818,-44.25
-3628,-5818,-41.35
-3598,-5818,-42.4
-3568,-5818,-44.2
-3538,-5818,-42.55
-3508,-5818,-42.15
-3478,-5818,-43.05
-3448,-5818,-43.45
-3418,-5818,-40.85
-3388,-5818,-43.6
-3358,-5818,-42.75
-3328,-5818,-46.25
-3298,-5818,-44
-3268,-5818,-40.5
-3238,-5818,-40.05
-3208,-5818,-33.75
-3178,-5818,-32.8
-3148,-5818,-30.05
-3118,-5818,-20.45
-3088,-5818,-12.5
-3058,-5818,-5.75
-3028,-5818,-1.8
-2998,-5818,-0.1
-2968,-5818,0.05
-2938,-5818,0
-2908,-5818,-1.05
-2878,-5818,-1.5
-2848,-5818,-0.95
-2818,-5818,-0.8
-2788,-5818,0.05
-2758,-5818,0.1
-2728,-5818,0.05
-2698,-5818,0.05
-2668,-5818,-0.2
-2638,-5818,-2.5
-2608,-5818,-3.85
-2578,-5818,-0.75
-2548,-5818,0
-2518,-5818,0.1
-2488,-5818,-0.2
-2458,-5818,0.1
-2428,-5818,0.1
-2398,-5818,0.1
-2368,-5818,0.1
-2338,-5818,0.1
-2308,-5818,0.1
-2278,-5818,0.25
-2248,-5818,0.55
-2218,-5818,2
-2188,-5818,4.05
-2158,-5818,2.4
-2128,-5818,1.75
-2098,-5818,1.45
-2068,-5818,2.45
-2038,-5818,2.55
-2008,-5818,1.65
-1978,-5818,1.1
-1948,-5818,0.5
-1918,-5818,0.05
-1888,-5818,-1.05
-1858,-5818,-8.4
-1828,-5818,-20.3
-1798,-5818,-31.85
-1768,-5818,-33.65
-1738,-5818,-39
-1708,-5818,-39.8
-1678,-5818,-39.85
-1648,-5818,-39.7
-1618,-5818,-42.7
-1588,-5818,-45.35
-1558,-5818,-43.95
-1528,-5818,-41.75
-1498,-5818,-43.3
-1468,-5818,-43.45
-1438,-5818,-41.05
-1408,-5818,-39.05
-1378,-5818,-40.8
-1348,-5818,-42.05
-1318,-5818,-42.95
-1288,-5818,-39.8
-1258,-5818,-42.65
-1228,-5818,-43
-1198,-5818,-43.55
-1168,-5818,-43.6
-1138,-5818,-41.55
-1108,-5818,-41.25
-1078,-5818,-43.3
-1048,-5818,-40.3
-1018,-5818,-35.3
-988,-5818,-32.3
-958,-5818,-29.05
-928,-5818,-26.3
-898,-5818,-15.7
-868,-5818,-8.45
-838,-5818,-6.05
-808,-5818,-7
-778,-5818,-9.5
-748,-5818,-12.5
-718,-5818,-18.7
-688,-5818,-27.1
-658,-5818,-32.7
-628,-5818,-32.45
-598,-5818,-33
-568,-5818,-34.6
-538,-5818,-31.3
-508,-5818,-31.35
-478,-5818,-31.35
-448,-5818,-30.1
-418,-5818,-29.9
-388,-5818,-29.5
-358,-5818,-30.75
-328,-5818,-32.95
-298,-5818,-31.25
-268,-5818,-31.1
-238,-5818,-29.45
-208,-5818,-29.85
-178,-5818,-29.95
-148,-5818,-28.4
-118,-5818,-27.2
-88,-5818,-27.65
-58,-5818,-27.6
-28,-5818,-30.9
2,-5818,-34.7
32,-5818,-34.5
62,-5818,-30.8
92,-5818,-28.95
122,-5818,-30
152,-5818,-33.55
182,-5818,-33.55
212,-5818,-33.4
242,-5818,-36.05
272,-5818,-35.5
302,-5818,-31.7
332,-5818,-30.65
362,-5818,-25.25
392,-5818,-14.2
422,-5818,-5.5
452,-5818,-1.25
482,-5818,-0.35
512,-5818,-0.15
542,-5818,0.05
572,-5818,0
602,-5818,-0.05
632,-5818,-0.3
662,-5818,-1.55
692,-5818,-4.65
722,-5818,-7.75
752,-5818,-12.5
782,-5818,-12.45
812,-5818,-8.55
842,-5818,-6.45
872,-5818,-6.65
902,-5818,-8.7
932,-5818,-13.3
962,-5818,-18.2
992,-5818,-24.1
1022,-5818,-29.2
1052,-5818,-29.8
1082,-5818,-33.7
1112,-5818,-36.15
1142,-5818,-38.95
1172,-5818,-36.35
1202,-5818,-33.45
1232,-5818,-32.35
1262,-5818,-32.35
1292,-5818,-26.85
1322,-5818,-22.15
1352,-5818,-19
1382,-5818,-17.4
1412,-5818,-14.95
1442,-5818,-11.7
1472,-5818,-0.4
1502,-5818,13.8
1532,-5818,10.9
1562,-5818,7.75
1592,-5818,7.15
1622,-5818,6.9
1652,-5818,5.6
1682,-5818,4.8
1712,-5818,4.9
1742,-5818,5.05
1772,-5818,4.6
1802,-5818,4.6
1832,-5818,4.2
1862,-5818,3.5
1892,-5818,3.2
1922,-5818,3.5
1952,-5818,3.2
1982,-5818,3.05
2012,-5818,3.8
2042,-5818,3.65
2072,-5818,2.9
2102,-5818,1.75
2132,-5818,0.95
2162,-5818,0.5
2192,-5818,0.35
2222,-5818,0.15
2252,-5818,0
2282,-5818,0.05
2312,-5818,-0.05
2342,-5818,-0.8
2372,-5818,-11.4
2402,-5818,-31.25
2432,-5818,-36.25
2462,-5818,-42.95
2492,-5818,-40.5
2522,-5818,-37
2552,-5818,-38.75
2582,-5818,-40.5
2612,-5818,-42.75
2642,-5818,-40.3
2672,-5818,-41.3
2702,-5818,-44.05
2732,-5818,-43.25
2762,-5818,-43.45
2792,-5818,-43.25
2822,-5818,-44.85
2852,-5818,-48
2882,-5818,-50.6
2912,-5818,-48.1
2942,-5818,-18.15
2972,-5818,7.45
3002,-5818,21.3
3032,-5818,18.15
3062,-5818,16.95
3092,-5818,16.8
3122,-5818,19.9
3152,-5818,27.35
3182,-5818,37.3
3212,-5818,49.4
3242,-5818,57.7
3272,-5818,59.45
3302,-5818,49
3332,-5818,39.6
3362,-5818,31.95
3392,-5818,23.9
3422,-5818,14.75
3452,-5818,7.2
3482,-5818,1.95
3512,-5818,-0.05
3542,-5818,-1.7
3572,-5818,-0.55
3602,-5818,0.05
3632,-5818,-2.75
3662,-5818,-17.4
3692,-5818,-30.45
3722,-5818,-31.95
3752,-5818,-34.1
3782,-5818,-38.65
3812,-5818,-40
3842,-5818,-42.65
3872,-5818,-43.15
3902,-5818,-45.8
3932,-5818,-46.65
3962,-5818,-44.8
3992,-5818,-42.9
4022,-5818,-39.6
4052,-5818,-39.15
4082,-5818,-40.9
4112,-5818,-41.05
4142,-5818,-43.95
4172,-5818,-45.25
4202,-5818,-45.55
4232,-5818,-45.85
4262,-5818,-43.1
4292,-5818,-42.1
4322,-5818,-41.25
4352,-5818,-42.2
4382,-5818,-41.4
4412,-5818,-41.35
4442,-5818,-41.55
4472,-5818,-40.3
4502,-5818,-41.9
4532,-5818,-41.95
4562,-5818,-43.15
4592,-5818,-44.95
4622,-5818,-44.75
4652,-5818,-43.8
4682,-5818,-41
4712,-5818,-40.4
4742,-5818,-40.6
4772,-5818,-40.95
4802,-5818,-44.25
4832,-5818,-42.4
4862,-5818,-41.9
4892,-5818,-45.65
4922,-5818,-44.3
4952,-5818,-46.2
4982,-5818,-45.55
5012,-5818,-44.8
5042,-5818,-43.85
5072,-5818,-41.95
5102,-5818,-43.3
5132,-5818,-44.9
5162,-5818,-45.25
5192,-5818,-44.1
5222,-5818,-45.55
5252,-5818,-45.65
5282,-5818,-40.8
5312,-5818,-41.45
5342,-5818,-40.3
5372,-5818,-42.05
5402,-5818,-43.55
5432,-5818,-42.85
5462,-5818,-41.1
5492,-5818,-42.05
5522,-5818,-44.65
5552,-5818,-44.1
5582,-5818,-45.4
5612,-5818,-43.4
5642,-5818,-40.6
5672,-5818,-42.25
5702,-5818,-42.75
5732,-5818,-42.75
5762,-5818,-42.7
5792,-5818,-42.25
5822,-5818,-42.35
5852,-5818,-40.75
5882,-5818,-35.95
5912,-5818,-35.45
5942,-5818,-31.95
5972,-5818,-17.1
6002,-5818,-8.8
6032,-5818,-12.8
6062,-5818,-18.95
6092,-5818,-28.55
6122,-5818,-33.1
6152,-5818,-34.75
6182,-5818,-39.6
6212,-5818,-41.25
6242,-5818,-41
6272,-5818,-38
6302,-5818,-37.65
6332,-5818,-40.7
6362,-5818,-42.05
6392,-5818,-41
6422,-5818,-43.6
6452,-5818,-41.6
6482,-5818,-44
6512,-5818,-44.15
6542,-5818,-43.65
6572,-5818,-41.45
6602,-5818,-41.7
6632,-5818,-40.25
6662,-5818,-41.45
6692,-5818,-43.35
6722,-5818,-40.55
6752,-5818,-41.55
6782,-5818,-44.4
6812,-5818,-44.15
6842,-5818,-39.8
6872,-5818,-39.15
6902,-5818,-41.65
6932,-5818,-42.65
6962,-5818,-42.45
6992,-5818,-39
7022,-5818,-40.5
7052,-5818,-41.95
7082,-5818,-43.5
7112,-5818,-46.9
7142,-5818,-47.05
-7168,-5788,-39.15
-7138,-5788,-41.3
-7108,-5788,-41.2
-7078,-5788,-42.45
-7048,-5788,-42.9
-7018,-5788,-41.7
-6988,-5788,-42.75
-6958,-5788,-43.95
-6928,-5788,-41.25
-6898,-5788,-39.45
-6868,-5788,-40.65
-6838,-5788,-41.4
-6808,-5788,-43.3
-6778,-5788,-41.4
-6748,-5788,-41.1
-6718,-5788,-41.25
-6688,-5788,-41.4
-6658,-5788,-43.65
-6628,-5788,-42.7
-6598,-5788,-40.75
-6568,-5788,-39.65
-6538,-5788,-39.95
-6508,-5788,-38.85
-6478,-5788,-39.7
-6448,-5788,-42.45
-6418,-5788,-43.5
-6388,-5788,-41.2
-6358,-5788,-39.35
-6328,-5788,-41.7
-6298,-5788,-43.3
-6268,-5788,-43.1
-6238,-5788,-43.3
-6208,-5788,-41
-6178,-5788,-42.95
-6148,-5788,-43.65
-6118,-5788,-45.05
-6088,-5788,-43.3
-6058,-5788,-42.75
-6028,-5788,-42.35
-5998,-5788,-44.75
-5968,-5788,-43.4
-5938,-5788,-44.8
-5908,-5788,-41.65
-5878,-5788,-42.6
-5848,-5788,-41.05
-5818,-5788,-41.2
-5788,-5788,-43.75
-5758,-5788,-41.65
-5728,-5788,-40.3
-5698,-5788,-41.2
-5668,-5788,-42.75
-5638,-5788,-41.7
-5608,-5788,-41.2
-5578,-5788,-40.45
-5548,-5788,-41.2
-5518,-5788,-41.65
-5488,-5788,-44.75
-5458,-5788,-45.15
-5428,-5788,-43.75
-5398,-5788,-41.4
-5368,-5788,-39.7
-5338,-5788,-39.35
-5308,-5788,-41.85
-5278,-5788,-41.55
-5248,-5788,-43.2
-5218,-5788,-41.95
-5188,-5788,-43.05
-5158,-5788,-43.6
-5128,-5788,-40.15
-5098,-5788,-40.2
-5068,-5788,-41.1
-5038,-5788,-41.7
-5008,-5788,-41.45
-4978,-5788,-42.2
-4948,-5788,-40.55
-4918,-5788,-40.9
-4888,-5788,-40.2
-4858,-5788,-40.6
-4828,-5788,-38.95
-4798,-5788,-38.8
-4768,-5788,-39.8
-4738,-5788,-40.35
-4708,-5788,-39.85
-4678,-5788,-41.35
-4648,-5788,-41.25
-4618,-5788,-41.15
-4588,-5788,-40.5
-4558,-5788,-41.95
-4528,-5788,-43.8
-4498,-5788,-41.25
-4468,-5788,-39.95
-4438,-5788,-41.3
-4408,-5788,-41.55
-4378,-5788,-45.35
-4348,-5788,-41.7
-4318,-5788,-41.15
-4288,-5788,-42.75
-4258,-5788,-41.3
-4228,-5788,-44.8
-4198,-5788,-42.95
-4168,-5788,-46.7
-4138,-5788,-45.1
-4108,-5788,-42.6
-4078,-5788,-45.6
-4048,-5788,-45.65
-4018,-5788,-42.8
-3988,-5788,-43
-3958,-5788,-42.05
-3928,-5788,-40.6
-3898,-5788,-44.15
-3868,-5788,-44.95
-3838,-5788,-43.15
-3808,-5788,-42.9
-3778,-5788,-42.35
-3748,-5788,-40.65
-3718,-5788,-41.25
-3688,-5788,-43.4
-3658,-5788,-43.15
-3628,-5788,-41.75
-3598,-5788,-41.7
-3568,-5788,-44.55
-3538,-5788,-44.9
-3508,-5788,-45.95
-3478,-5788,-43.2
-3448,-5788,-42.35
-3418,-5788,-42.65
-3388,-5788,-44.1
-3358,-5788,-46.7
-3328,-5788,-46.1
-3298,-5788,-43.85
-3268,-5788,-43.7
-3238,-5788,-39.3
-3208,-5788,-33.65
-3178,-5788,-31.1
-3148,-5788,-29
-3118,-5788,-19.3
-3088,-5788,-11.75
-3058,-5788,-6.3
-3028,-5788,-2.05
-2998,-5788,-0.4
-2968,-5788,0
-2938,-5788,0.05
-2908,-5788,-0.1
-2878,-5788,-0.1
-2848,-5788,0
-2818,-5788,0
-2788,-5788,0.1
-2758,-5788,0.2
-2728,-5788,0.15
-2698,-5788,0
-2668,-5788,-0.85
-2638,-5788,-3.45
-2608,-5788,-2.5
-2578,-5788,-0.3
-2548,-5788,0.4
-2518,-5788,0.55
-2488,-5788,1.25
-2458,-5788,0.2
-2428,-5788,0.05
-2398,-5788,0.1
-2368,-5788,0.1
-2338,-5788,0.1
-2308,-5788,0.1
-2278,-5788,0.15
-2248,-5788,0.4
-2218,-5788,2.2
-2188,-5788,3.2
-2158,-5788,1.55
-2128,-5788,1.05
-2098,-5788,0.95
-2068,-5788,1.4
-2038,-5788,1.55
-2008,-5788,1.05
-1978,-5788,0.75
-1948,-5788,0.35
-1918,-5788,0.05
-1888,-5788,-0.45
-1858,-5788,-6.6
-1828,-5788,-22.6
-1798,-5788,-31.9
-1768,-5788,-36.65
-1738,-5788,-42
-1708,-5788,-41.05
-1678,-5788,-40.35
-1648,-5788,-39.5
-1618,-5788,-43.55
-1588,-5788,-45.35
-1558,-5788,-41
-1528,-5788,-40.75
-1498,-5788,-40.45
-1468,-5788,-44.95
-1438,-5788,-40.05
-1408,-5788,-40
-1378,-5788,-41.85
-1348,-5788,-40.8
-1318,-5788,-43.8
-1288,-5788,-44.5
-1258,-5788,-44.85
-1228,-5788,-45.05
-1198,-5788,-42.9
-1168,-5788,-43.3
-1138,-5788,-45.3
-1108,-5788,-44.2
-1078,-5788,-41.9
-1048,-5788,-39.95
-1018,-5788,-35.35
-988,-5788,-31.1
-958,-5788,-29.65
-928,-5788,-20.95
-898,-5788,-10.95
-868,-5788,-4
-838,-5788,-1.5
-808,-5788,-2.75
-778,-5788,-4.65
-748,-5788,-8.95
-718,-5788,-14.05
-688,-5788,-20.7
-658,-5788,-26.55
-628,-5788,-29.05
-598,-5788,-31.75
-568,-5788,-33.15
-538,-5788,-30.2
-508,-5788,-30
-478,-5788,-30.65
-448,-5788,-27.8
-418,-5788,-24.95
-388,-5788,-25
-358,-5788,-25.7
-328,-5788,-28.6
-298,-5788,-30.3
-268,-5788,-31.25
-238,-5788,-32.1
-208,-5788,-31.5
-178,-5788,-31.75
-148,-5788,-32.5
-118,-5788,-30.75
-88,-5788,-32.95
-58,-5788,-32.3
-28,-5788,-36.95
2,-5788,-37.7
32,-5788,-34.85
62,-5788,-36.45
92,-5788,-35.2
122,-5788,-36.2
152,-5788,-36.35
182,-5788,-34.55
212,-5788,-34.8
242,-5788,-36.55
272,-5788,-37.3
302,-5788,-36.35
332,-5788,-34
362,-5788,-29.55
392,-5788,-22.7
422,-5788,-11.95
452,-5788,-6.55
482,-5788,-3.85
512,-5788,-1.75
542,-5788,-0.3
572,-5788,-1.3
602,-5788,0
632,-5788,0.05
662,-5788,-0.45
692,-5788,-1.9
722,-5788,-4.7
752,-5788,-9.5
782,-5788,-9.55
812,-5788,-4.95
842,-5788,-2.7
872,-5788,-2.55
902,-5788,-4.75
932,-5788,-9.45
962,-5788,-14.65
992,-5788,-21.05
1022,-5788,-28.05
1052,-5788,-29.4
1082,-5788,-33
1112,-5788,-36.25
1142,-5788,-39.8
1172,-5788,-37.25
1202,-5788,-33.45
1232,-5788,-33.3
1262,-5788,-31.75
1292,-5788,-25.25
1322,-5788,-18.75
1352,-5788,-14.2
1382,-5788,-12.85
1412,-5788,-11.95
1442,-5788,-1.35
1472,-5788,8.8
1502,-5788,13.55
1532,-5788,7.6
1562,-5788,6.7
1592,-5788,6.05
1622,-5788,5.7
1652,-5788,4.75
1682,-5788,4.3
1712,-5788,4.25
1742,-5788,3.7
1772,-5788,3.6
1802,-5788,4.2
1832,-5788,4.55
1862,-5788,3.55
1892,-5788,3.25
1922,-5788,3.5
1952,-5788,3.25
1982,-5788,2.75
2012,-5788,3.35
2042,-5788,3.75
2072,-5788,3.4
2102,-5788,1.8
2132,-5788,1
2162,-5788,0.85
2192,-5788,0.6
2222,-5788,0.5
2252,-5788,0.45
2282,-5788,0.45
2312,-5788,0.15
